Date,Open,High,Low,Close,Volume,Adj Close
2012-12-20,41.26,41.26,41.26,41.26,000,40.16
2012-12-19,41.13,41.13,41.13,41.13,000,40.03
2012-12-18,41.06,41.06,41.06,41.06,000,39.96
2012-12-17,40.81,40.81,40.81,40.81,000,39.72
2012-12-14,40.81,40.81,40.81,40.81,000,39.72
2012-12-13,40.69,40.69,40.69,40.69,000,39.60
2012-12-12,40.75,40.75,40.75,40.75,000,39.66
2012-12-11,40.69,40.69,40.69,40.69,000,39.60
2012-12-10,40.45,40.45,40.45,40.45,000,39.37
2012-12-07,40.36,40.36,40.36,40.36,000,39.28
2012-12-06,40.40,40.40,40.40,40.40,000,39.32
2012-12-05,40.24,40.24,40.24,40.24,000,39.17
2012-12-04,40.17,40.17,40.17,40.17,000,39.10
2012-12-03,40.09,40.09,40.09,40.09,000,39.02
2012-11-30,40.09,40.09,40.09,40.09,000,39.02
2012-11-29,40.07,40.07,40.07,40.07,000,39.00
2012-11-28,39.75,39.75,39.75,39.75,000,38.69
2012-11-27,39.54,39.54,39.54,39.54,000,38.48
2012-11-26,39.52,39.52,39.52,39.52,000,38.46
2012-11-23,39.73,39.73,39.73,39.73,000,38.67
2012-11-21,38.90,38.90,38.90,38.90,000,37.86
2012-11-20,38.80,38.80,38.80,38.80,000,37.76
2012-11-19,38.79,38.79,38.79,38.79,000,37.75
2012-11-16,38.14,38.14,38.14,38.14,000,37.12
2012-11-15,38.15,38.15,38.15,38.15,000,37.13
2012-11-14,38.16,38.16,38.16,38.16,000,37.14
2012-11-13,38.57,38.57,38.57,38.57,000,37.54
2012-11-12,38.62,38.62,38.62,38.62,000,37.59
2012-11-09,38.66,38.66,38.66,38.66,000,37.63
2012-11-08,38.58,38.58,38.58,38.58,000,37.55
2012-11-07,38.84,38.84,38.84,38.84,000,37.80
2012-11-06,39.35,39.35,39.35,39.35,000,38.30
2012-11-05,39.19,39.19,39.19,39.19,000,38.14
2012-11-02,39.22,39.22,39.22,39.22,000,38.17
2012-11-01,39.40,39.40,39.40,39.40,000,38.35
2012-10-31,39.01,39.01,39.01,39.01,000,37.97
2012-10-26,38.97,38.97,38.97,38.97,000,37.93
2012-10-25,39.16,39.16,39.16,39.16,000,38.11
2012-10-24,38.97,38.97,38.97,38.97,000,37.93
2012-10-23,39.06,39.06,39.06,39.06,000,38.02
2012-10-22,39.58,39.58,39.58,39.58,000,38.52
2012-10-19,39.36,39.36,39.36,39.36,000,38.31
2012-10-18,39.86,39.86,39.86,39.86,000,38.80
2012-10-17,39.83,39.83,39.83,39.83,000,38.77
2012-10-16,39.67,39.67,39.67,39.67,000,38.61
2012-10-15,39.16,39.16,39.16,39.16,000,38.11
2012-10-12,38.91,38.91,38.91,38.91,000,37.87
2012-10-11,39.03,39.03,39.03,39.03,000,37.99
2012-10-10,38.80,38.80,38.80,38.80,000,37.76
2012-10-09,38.99,38.99,38.99,38.99,000,37.95
2012-10-08,39.46,39.46,39.46,39.46,000,38.41
2012-10-05,39.77,39.77,39.77,39.77,000,38.71
2012-10-04,39.67,39.67,39.67,39.67,000,38.61
2012-10-03,39.27,39.27,39.27,39.27,000,38.22
2012-10-02,39.37,39.37,39.37,39.37,000,38.32
2012-10-01,39.31,39.31,39.31,39.31,000,38.26
2012-09-28,39.02,39.02,39.02,39.02,000,37.98
2012-09-27,39.34,39.34,39.34,39.34,000,38.29
2012-09-26,38.88,38.88,38.88,38.88,000,37.84
2012-09-25,39.19,39.19,39.19,39.19,000,38.14
2012-09-24,39.43,39.43,39.43,39.43,000,38.38
2012-09-21,39.57,39.57,39.57,39.57,000,38.51
2012-09-20,39.30,39.30,39.30,39.30,000,38.25
2012-09-19,39.60,39.60,39.60,39.60,000,38.54
2012-09-18,39.47,39.47,39.47,39.47,000,38.42
2012-09-17,39.71,39.71,39.71,39.71,000,38.65
2012-09-14,39.83,39.83,39.83,39.83,000,38.77
2012-09-13,39.33,39.33,39.33,39.33,000,38.28
2012-09-12,38.85,38.85,38.85,38.85,000,37.81
2012-09-11,38.71,38.71,38.71,38.71,000,37.68
2012-09-10,38.35,38.35,38.35,38.35,000,37.33
2012-09-07,38.60,38.60,38.60,38.60,000,37.57
2012-09-06,38.17,38.17,38.17,38.17,000,37.15
2012-09-05,37.39,37.39,37.39,37.39,000,36.39
2012-09-04,37.43,37.43,37.43,37.43,000,36.43
2012-08-31,37.64,37.64,37.64,37.64,000,36.64
2012-08-30,37.36,37.36,37.36,37.36,000,36.36
2012-08-29,37.73,37.73,37.73,37.73,000,36.72
2012-08-28,37.78,37.78,37.78,37.78,000,36.77
2012-08-27,37.84,37.84,37.84,37.84,000,36.83
2012-08-24,37.93,37.93,37.93,37.93,000,36.92
2012-08-23,37.90,37.90,37.90,37.90,000,36.89
2012-08-22,38.07,38.07,38.07,38.07,000,37.05
2012-08-21,38.13,38.13,38.13,38.13,000,37.11
2012-08-20,37.94,37.94,37.94,37.94,000,36.93
2012-08-17,37.99,37.99,37.99,37.99,000,36.98
2012-08-16,38.08,38.08,38.08,38.08,000,37.06
2012-08-15,37.84,37.84,37.84,37.84,000,36.83
2012-08-14,37.85,37.85,37.85,37.85,000,36.84
2012-08-13,37.67,37.67,37.67,37.67,000,36.66
2012-08-10,37.78,37.78,37.78,37.78,000,36.77
2012-08-09,37.88,37.88,37.88,37.88,000,36.87
2012-08-08,37.75,37.75,37.75,37.75,000,36.74
2012-08-07,37.77,37.77,37.77,37.77,000,36.76
2012-08-06,37.60,37.60,37.60,37.60,000,36.60
2012-08-03,37.38,37.38,37.38,37.38,000,36.38
2012-08-02,36.57,36.57,36.57,36.57,000,35.59
2012-08-01,36.89,36.89,36.89,36.89,000,35.91
2012-07-31,37.06,37.06,37.06,37.06,000,36.07
2012-07-30,37.04,37.04,37.04,37.04,000,36.05
2012-07-27,37.00,37.00,37.00,37.00,000,36.01
2012-07-26,36.07,36.07,36.07,36.07,000,35.11
2012-07-25,35.36,35.36,35.36,35.36,000,34.42
2012-07-24,35.21,35.21,35.21,35.21,000,34.27
2012-07-23,35.47,35.47,35.47,35.47,000,34.52
2012-07-20,36.08,36.08,36.08,36.08,000,35.12
2012-07-19,36.61,36.61,36.61,36.61,000,35.63
2012-07-18,36.26,36.26,36.26,36.26,000,35.29
2012-07-17,36.04,36.04,36.04,36.04,000,35.08
2012-07-16,35.98,35.98,35.98,35.98,000,35.02
2012-07-13,35.99,35.99,35.99,35.99,000,35.03
2012-07-12,35.42,35.42,35.42,35.42,000,34.47
2012-07-11,35.82,35.82,35.82,35.82,000,34.86
2012-07-10,35.77,35.77,35.77,35.77,000,34.81
2012-07-09,35.83,35.83,35.83,35.83,000,34.87
2012-07-06,36.06,36.06,36.06,36.06,000,35.10
2012-07-05,36.52,36.52,36.52,36.52,000,35.54
2012-07-03,36.89,36.89,36.89,36.89,000,35.91
2012-07-02,36.42,36.42,36.42,36.42,000,35.45
2012-06-29,36.38,36.38,36.38,36.38,000,35.41
2012-06-28,35.12,35.12,35.12,35.12,000,34.18
2012-06-27,35.26,35.26,35.26,35.26,000,34.32
2012-06-26,34.88,34.88,34.88,34.88,000,33.95
2012-06-25,34.79,34.79,34.79,34.79,000,33.86
2012-06-22,35.42,35.42,35.42,35.42,000,34.47
2012-06-21,35.30,35.30,35.30,35.30,000,34.36
2012-06-20,36.08,36.08,36.08,36.08,000,35.12
2012-06-19,36.06,36.06,36.06,36.06,000,35.10
2012-06-18,35.53,35.53,35.53,35.53,000,34.58
2012-06-15,35.50,35.50,35.50,35.50,000,34.55
2012-06-14,35.14,35.14,35.14,35.14,000,34.20
2012-06-13,35.00,35.00,35.00,35.00,000,34.07
2012-06-12,35.14,35.14,35.14,35.14,000,34.20
2012-06-11,34.68,34.68,34.68,34.68,000,33.75
2012-06-08,34.94,34.94,34.94,34.94,000,34.01
2012-06-07,35.06,35.06,35.06,35.06,000,34.12
2012-06-06,34.98,34.98,34.98,34.98,000,34.05
2012-06-05,34.07,34.07,34.07,34.07,000,33.16
2012-06-04,33.83,33.83,33.83,33.83,000,32.93
2012-06-01,33.86,33.86,33.86,33.86,000,32.96
2012-05-31,34.66,34.66,34.66,34.66,000,33.73
2012-05-30,34.61,34.61,34.61,34.61,000,33.69
2012-05-29,35.32,35.32,35.32,35.32,000,34.38
2012-05-25,34.85,34.85,34.85,34.85,000,33.92
2012-05-24,34.86,34.86,34.86,34.86,000,33.93
2012-05-23,34.96,34.96,34.96,34.96,000,34.03
2012-05-22,35.44,35.44,35.44,35.44,000,34.49
2012-05-21,35.40,35.40,35.40,35.40,000,34.45
2012-05-18,34.78,34.78,34.78,34.78,000,33.85
2012-05-17,35.10,35.10,35.10,35.10,000,34.16
2012-05-16,35.45,35.45,35.45,35.45,000,34.50
2012-05-15,35.84,35.84,35.84,35.84,000,34.88
2012-05-14,36.17,36.17,36.17,36.17,000,35.20
2012-05-11,36.92,36.92,36.92,36.92,000,35.93
2012-05-10,36.96,36.96,36.96,36.96,000,35.97
2012-05-09,36.89,36.89,36.89,36.89,000,35.91
2012-05-08,37.23,37.23,37.23,37.23,000,36.24
2012-05-07,37.87,37.87,37.87,37.87,000,36.86
2012-05-04,37.70,37.70,37.70,37.70,000,36.69
2012-05-03,38.27,38.27,38.27,38.27,000,37.25
2012-05-02,38.53,38.53,38.53,38.53,000,37.50
2012-05-01,38.62,38.62,38.62,38.62,000,37.59
2012-04-30,38.62,38.62,38.62,38.62,000,37.59
2012-04-27,38.56,38.56,38.56,38.56,000,37.53
2012-04-26,38.48,38.48,38.48,38.48,000,37.45
2012-04-25,38.28,38.28,38.28,38.28,000,37.26
2012-04-24,37.89,37.89,37.89,37.89,000,36.88
2012-04-23,37.69,37.69,37.69,37.69,000,36.68
2012-04-20,38.34,38.34,38.34,38.34,000,37.32
2012-04-19,38.10,38.10,38.10,38.10,000,37.08
2012-04-18,38.22,38.22,38.22,38.22,000,37.20
2012-04-17,38.35,38.35,38.35,38.35,000,37.33
2012-04-16,37.83,37.83,37.83,37.83,000,36.82
2012-04-13,37.65,37.65,37.65,37.65,000,36.64
2012-04-12,38.24,38.24,38.24,38.24,000,37.22
2012-04-11,37.57,37.57,37.57,37.57,000,36.57
2012-04-10,37.23,37.23,37.23,37.23,000,36.24
2012-04-09,38.04,38.04,38.04,38.04,000,37.02
2012-04-05,38.20,38.20,38.20,38.20,000,37.18
2012-04-04,38.16,38.16,38.16,38.16,000,37.14
2012-04-03,39.05,39.05,39.05,39.05,000,38.01
2012-04-02,39.29,39.29,39.29,39.29,000,38.24
2012-03-30,38.79,38.79,38.79,38.79,000,37.75
2012-03-29,38.52,38.52,38.52,38.52,000,37.49
2012-03-28,38.86,38.86,38.86,38.86,000,37.82
2012-03-27,39.17,39.17,39.17,39.17,000,38.12
2012-03-26,39.21,39.21,39.21,39.21,000,38.16
2012-03-23,38.75,38.75,38.75,38.75,000,37.72
2012-03-22,38.64,38.64,38.64,38.64,000,37.61
2012-03-21,38.92,38.92,38.92,38.92,000,37.88
2012-03-20,38.97,38.97,38.97,38.97,000,37.93
2012-03-19,39.35,39.35,39.35,39.35,000,38.30
2012-03-16,39.26,39.26,39.26,39.26,000,38.21
2012-03-15,39.11,39.11,39.11,39.11,000,38.07
2012-03-14,38.87,38.87,38.87,38.87,000,37.83
2012-03-13,39.08,39.08,39.08,39.08,000,38.04
2012-03-12,38.48,38.48,38.48,38.48,000,37.45
2012-03-09,38.55,38.55,38.55,38.55,000,37.52
2012-03-08,38.60,38.60,38.60,38.60,000,37.57
2012-03-07,37.85,37.85,37.85,37.85,000,36.84
2012-03-06,37.49,37.49,37.49,37.49,000,36.49
2012-03-05,38.61,38.61,38.61,38.61,000,37.58
2012-03-02,38.87,38.87,38.87,38.87,000,37.83
2012-03-01,39.14,39.14,39.14,39.14,000,38.10
2012-02-29,38.81,38.81,38.81,38.81,000,37.77
2012-02-28,39.04,39.04,39.04,39.04,000,38.00
2012-02-27,38.65,38.65,38.65,38.65,000,37.62
2012-02-24,38.94,38.94,38.94,38.94,000,37.90
2012-02-23,38.77,38.77,38.77,38.77,000,37.73
2012-02-22,38.59,38.59,38.59,38.59,000,37.56
2012-02-21,38.72,38.72,38.72,38.72,000,37.69
2012-02-17,38.49,38.49,38.49,38.49,000,37.46
2012-02-16,38.36,38.36,38.36,38.36,000,37.34
2012-02-15,37.99,37.99,37.99,37.99,000,36.98
2012-02-14,37.79,37.79,37.79,37.79,000,36.78
2012-02-13,38.02,38.02,38.02,38.02,000,37.00
2012-02-10,37.69,37.69,37.69,37.69,000,36.68
2012-02-09,38.22,38.22,38.22,38.22,000,37.20
2012-02-08,38.12,38.12,38.12,38.12,000,37.10
2012-02-07,37.98,37.98,37.98,37.98,000,36.97
2012-02-06,37.82,37.82,37.82,37.82,000,36.81
2012-02-03,38.04,38.04,38.04,38.04,000,37.02
2012-02-02,37.47,37.47,37.47,37.47,000,36.47
2012-02-01,37.26,37.26,37.26,37.26,000,36.27
2012-01-31,36.65,36.65,36.65,36.65,000,35.67
2012-01-30,36.52,36.52,36.52,36.52,000,35.54
2012-01-27,37.03,37.03,37.03,37.03,000,36.04
2012-01-26,36.99,36.99,36.99,36.99,000,36.00
2012-01-25,36.94,36.94,36.94,36.94,000,35.95
2012-01-24,36.52,36.52,36.52,36.52,000,35.54
2012-01-23,36.66,36.66,36.66,36.66,000,35.68
2012-01-20,36.41,36.41,36.41,36.41,000,35.44
2012-01-19,36.36,36.36,36.36,36.36,000,35.39
2012-01-18,35.99,35.99,35.99,35.99,000,35.03
2012-01-17,35.49,35.49,35.49,35.49,000,34.54
2012-01-13,35.00,35.00,35.00,35.00,000,34.07
2012-01-12,35.12,35.12,35.12,35.12,000,34.18
2012-01-11,35.03,35.03,35.03,35.03,000,34.09
2012-01-10,35.13,35.13,35.13,35.13,000,34.19
2012-01-09,34.64,34.64,34.64,34.64,000,33.72
2012-01-06,34.58,34.58,34.58,34.58,000,33.66
2012-01-05,34.90,34.90,34.90,34.90,000,33.97
2012-01-04,35.19,35.19,35.19,35.19,000,34.25
2012-01-03,35.40,35.40,35.40,35.40,000,34.45
2011-12-30,34.55,34.55,34.55,34.55,000,33.63
2011-12-29,34.46,34.46,34.46,34.46,000,33.54
2011-12-28,34.08,34.08,34.08,34.08,000,33.17
2011-12-27,34.55,34.55,34.55,34.55,000,33.63
2011-12-23,35.22,35.22,35.22,35.22,000,33.70
2011-12-22,35.06,35.06,35.06,35.06,000,33.55
2011-12-21,34.73,34.73,34.73,34.73,000,33.23
2011-12-20,34.79,34.79,34.79,34.79,000,33.29
2011-12-19,33.81,33.81,33.81,33.81,000,32.35
2011-12-16,34.26,34.26,34.26,34.26,000,32.78
2011-12-15,34.17,34.17,34.17,34.17,000,32.70
2011-12-14,34.02,34.02,34.02,34.02,000,32.55
2011-12-13,34.43,34.43,34.43,34.43,000,32.95
2011-12-12,34.87,34.87,34.87,34.87,000,33.37
2011-12-09,35.75,35.75,35.75,35.75,000,34.21
2011-12-08,35.22,35.22,35.22,35.22,000,33.70
2011-12-07,36.13,36.13,36.13,36.13,000,34.57
2011-12-06,36.01,36.01,36.01,36.01,000,34.46
2011-12-05,36.23,36.23,36.23,36.23,000,34.67
2011-12-02,35.93,35.93,35.93,35.93,000,34.38
2011-12-01,35.90,35.90,35.90,35.90,000,34.35
2011-11-30,36.03,36.03,36.03,36.03,000,34.48
2011-11-29,34.73,34.73,34.73,34.73,000,33.23
2011-11-28,34.46,34.46,34.46,34.46,000,32.97
2011-11-25,33.33,33.33,33.33,33.33,000,31.89
2011-11-23,33.40,33.40,33.40,33.40,000,31.96
2011-11-22,34.28,34.28,34.28,34.28,000,32.80
2011-11-21,34.27,34.27,34.27,34.27,000,32.79
2011-11-18,35.15,35.15,35.15,35.15,000,33.63
2011-11-17,35.19,35.19,35.19,35.19,000,33.67
2011-11-16,35.60,35.60,35.60,35.60,000,34.07
2011-11-15,36.20,36.20,36.20,36.20,000,34.64
2011-11-14,36.30,36.30,36.30,36.30,000,34.73
2011-11-11,36.70,36.70,36.70,36.70,000,35.12
2011-11-10,35.78,35.78,35.78,35.78,000,34.24
2011-11-09,35.75,35.75,35.75,35.75,000,34.21
2011-11-08,37.28,37.28,37.28,37.28,000,35.67
2011-11-07,36.93,36.93,36.93,36.93,000,35.34
2011-11-04,36.84,36.84,36.84,36.84,000,35.25
2011-11-03,37.15,37.15,37.15,37.15,000,35.55
2011-11-02,36.42,36.42,36.42,36.42,000,34.85
2011-11-01,35.92,35.92,35.92,35.92,000,34.37
2011-10-31,36.93,36.93,36.93,36.93,000,35.34
2011-10-28,38.43,38.43,38.43,38.43,000,36.77
2011-10-27,38.49,38.49,38.49,38.49,000,36.83
2011-10-26,36.57,36.57,36.57,36.57,000,34.99
2011-10-25,36.28,36.28,36.28,36.28,000,34.72
2011-10-24,36.67,36.67,36.67,36.67,000,35.09
2011-10-21,36.03,36.03,36.03,36.03,000,34.48
2011-10-20,35.18,35.18,35.18,35.18,000,33.66
2011-10-19,35.43,35.43,35.43,35.43,000,33.90
2011-10-18,35.95,35.95,35.95,35.95,000,34.40
2011-10-17,35.51,35.51,35.51,35.51,000,33.98
2011-10-14,36.23,36.23,36.23,36.23,000,34.67
2011-10-13,35.78,35.78,35.78,35.78,000,34.24
2011-10-12,35.86,35.86,35.86,35.86,000,34.31
2011-10-11,35.27,35.27,35.27,35.27,000,33.75
2011-10-10,35.21,35.21,35.21,35.21,000,33.69
2011-10-07,34.05,34.05,34.05,34.05,000,32.58
2011-10-06,34.25,34.25,34.25,34.25,000,32.77
2011-10-05,33.49,33.49,33.49,33.49,000,32.05
2011-10-04,33.13,33.13,33.13,33.13,000,31.70
2011-10-03,32.72,32.72,32.72,32.72,000,31.31
2011-09-30,33.62,33.62,33.62,33.62,000,32.17
2011-09-29,34.52,34.52,34.52,34.52,000,33.03
2011-09-28,33.97,33.97,33.97,33.97,000,32.51
2011-09-27,34.58,34.58,34.58,34.58,000,33.09
2011-09-26,33.73,33.73,33.73,33.73,000,32.28
2011-09-23,33.29,33.29,33.29,33.29,000,31.85
2011-09-22,33.11,33.11,33.11,33.11,000,31.68
2011-09-21,34.46,34.46,34.46,34.46,000,32.97
2011-09-20,35.35,35.35,35.35,35.35,000,33.83
2011-09-19,35.32,35.32,35.32,35.32,000,33.80
2011-09-16,36.19,36.19,36.19,36.19,000,34.63
2011-09-15,36.06,36.06,36.06,36.06,000,34.51
2011-09-14,35.46,35.46,35.46,35.46,000,33.93
2011-09-13,35.21,35.21,35.21,35.21,000,33.69
2011-09-12,34.98,34.98,34.98,34.98,000,33.47
2011-09-09,35.28,35.28,35.28,35.28,000,33.76
2011-09-08,36.32,36.32,36.32,36.32,000,34.75
2011-09-07,36.91,36.91,36.91,36.91,000,35.32
2011-09-06,35.57,35.57,35.57,35.57,000,34.04
2011-09-02,36.94,36.94,36.94,36.94,000,35.35
2011-09-01,37.79,37.79,37.79,37.79,000,36.16
2011-08-31,37.85,37.85,37.85,37.85,000,36.22
2011-08-30,37.23,37.23,37.23,37.23,000,35.62
2011-08-29,37.21,37.21,37.21,37.21,000,35.61
2011-08-26,36.47,36.47,36.47,36.47,000,34.90
2011-08-25,36.03,36.03,36.03,36.03,000,34.48
2011-08-24,36.65,36.65,36.65,36.65,000,35.07
2011-08-23,36.67,36.67,36.67,36.67,000,35.09
2011-08-22,35.76,35.76,35.76,35.76,000,34.22
2011-08-19,35.56,35.56,35.56,35.56,000,34.03
2011-08-18,36.25,36.25,36.25,36.25,000,34.69
2011-08-17,38.01,38.01,38.01,38.01,000,36.37
2011-08-16,37.85,37.85,37.85,37.85,000,36.22
2011-08-15,38.19,38.19,38.19,38.19,000,36.54
2011-08-12,37.43,37.43,37.43,37.43,000,35.82
2011-08-11,37.18,37.18,37.18,37.18,000,35.58
2011-08-10,35.72,35.72,35.72,35.72,000,34.18
2011-08-09,37.75,37.75,37.75,37.75,000,36.12
2011-08-08,35.78,35.78,35.78,35.78,000,34.24
2011-08-05,38.20,38.20,38.20,38.20,000,36.55
2011-08-04,38.11,38.11,38.11,38.11,000,36.47
2011-08-03,40.27,40.27,40.27,40.27,000,38.53
2011-08-02,40.33,40.33,40.33,40.33,000,38.59
2011-08-01,41.29,41.29,41.29,41.29,000,39.51
2011-07-29,41.70,41.70,41.70,41.70,000,39.90
2011-07-28,41.87,41.87,41.87,41.87,000,40.06
2011-07-27,41.87,41.87,41.87,41.87,000,40.06
2011-07-26,42.68,42.68,42.68,42.68,000,40.84
2011-07-25,42.42,42.42,42.42,42.42,000,40.59
2011-07-22,42.56,42.56,42.56,42.56,000,40.73
2011-07-21,42.41,42.41,42.41,42.41,000,40.58
2011-07-20,41.82,41.82,41.82,41.82,000,40.02
2011-07-19,41.47,41.47,41.47,41.47,000,39.68
2011-07-18,40.97,40.97,40.97,40.97,000,39.20
2011-07-15,41.60,41.60,41.60,41.60,000,39.81
2011-07-14,41.46,41.46,41.46,41.46,000,39.67
2011-07-13,41.72,41.72,41.72,41.72,000,39.92
2011-07-12,41.06,41.06,41.06,41.06,000,39.29
2011-07-11,41.45,41.45,41.45,41.45,000,39.66
2011-07-08,42.58,42.58,42.58,42.58,000,40.74
2011-07-07,42.94,42.94,42.94,42.94,000,41.09
2011-07-06,42.68,42.68,42.68,42.68,000,40.84
2011-07-05,42.89,42.89,42.89,42.89,000,41.04
2011-07-01,42.94,42.94,42.94,42.94,000,41.09
2011-06-30,42.51,42.51,42.51,42.51,000,40.68
2011-06-29,42.05,42.05,42.05,42.05,000,40.24
2011-06-28,41.47,41.47,41.47,41.47,000,39.68
2011-06-27,41.06,41.06,41.06,41.06,000,39.29
2011-06-24,40.75,40.75,40.75,40.75,000,38.99
2011-06-23,40.81,40.81,40.81,40.81,000,39.05
2011-06-22,41.29,41.29,41.29,41.29,000,39.51
2011-06-21,41.58,41.58,41.58,41.58,000,39.79
2011-06-20,40.84,40.84,40.84,40.84,000,39.08
2011-06-17,40.95,40.95,40.95,40.95,000,39.18
2011-06-16,40.78,40.78,40.78,40.78,000,39.02
2011-06-15,40.98,40.98,40.98,40.98,000,39.21
2011-06-14,41.96,41.96,41.96,41.96,000,40.15
2011-06-13,41.46,41.46,41.46,41.46,000,39.67
2011-06-10,41.30,41.30,41.30,41.30,000,39.52
2011-06-09,42.12,42.12,42.12,42.12,000,40.30
2011-06-08,41.94,41.94,41.94,41.94,000,40.13
2011-06-07,42.50,42.50,42.50,42.50,000,40.67
2011-06-06,42.13,42.13,42.13,42.13,000,40.31
2011-06-03,42.52,42.52,42.52,42.52,000,40.69
2011-06-02,42.50,42.50,42.50,42.50,000,40.67
2011-06-01,42.53,42.53,42.53,42.53,000,40.70
2011-05-31,43.15,43.15,43.15,43.15,000,41.29
2011-05-27,42.41,42.41,42.41,42.41,000,40.58
2011-05-26,42.00,42.00,42.00,42.00,000,40.19
2011-05-25,41.67,41.67,41.67,41.67,000,39.87
2011-05-24,41.57,41.57,41.57,41.57,000,39.78
2011-05-23,41.29,41.29,41.29,41.29,000,39.51
2011-05-20,42.18,42.18,42.18,42.18,000,40.36
2011-05-19,42.51,42.51,42.51,42.51,000,40.68
2011-05-18,42.36,42.36,42.36,42.36,000,40.53
2011-05-17,42.06,42.06,42.06,42.06,000,40.25
2011-05-16,42.12,42.12,42.12,42.12,000,40.30
2011-05-13,42.21,42.21,42.21,42.21,000,40.39
2011-05-12,42.67,42.67,42.67,42.67,000,40.83
2011-05-11,42.72,42.72,42.72,42.72,000,40.88
2011-05-10,43.19,43.19,43.19,43.19,000,41.33
2011-05-09,42.93,42.93,42.93,42.93,000,41.08
2011-05-06,43.02,43.02,43.02,43.02,000,41.17
2011-05-05,42.97,42.97,42.97,42.97,000,41.12
2011-05-04,43.46,43.46,43.46,43.46,000,41.59
2011-05-03,43.95,43.95,43.95,43.95,000,42.06
2011-05-02,44.36,44.36,44.36,44.36,000,42.45
2011-04-29,44.27,44.27,44.27,44.27,000,42.36
2011-04-28,44.12,44.12,44.12,44.12,000,42.22
2011-04-27,43.96,43.96,43.96,43.96,000,42.06
2011-04-26,43.68,43.68,43.68,43.68,000,41.80
2011-04-25,43.49,43.49,43.49,43.49,000,41.61
2011-04-21,43.47,43.47,43.47,43.47,000,41.60
2011-04-20,43.21,43.21,43.21,43.21,000,41.35
2011-04-19,42.15,42.15,42.15,42.15,000,40.33
2011-04-18,41.87,41.87,41.87,41.87,000,40.06
2011-04-15,42.64,42.64,42.64,42.64,000,40.80
2011-04-14,42.66,42.66,42.66,42.66,000,40.82
2011-04-13,42.67,42.67,42.67,42.67,000,40.83
2011-04-12,42.28,42.28,42.28,42.28,000,40.46
2011-04-11,42.72,42.72,42.72,42.72,000,40.88
2011-04-08,42.97,42.97,42.97,42.97,000,41.12
2011-04-07,42.73,42.73,42.73,42.73,000,40.89
2011-04-06,42.85,42.85,42.85,42.85,000,41.00
2011-04-05,42.53,42.53,42.53,42.53,000,40.70
2011-04-04,42.61,42.61,42.61,42.61,000,40.77
2011-04-01,42.54,42.54,42.54,42.54,000,40.71
2011-03-31,42.09,42.09,42.09,42.09,000,40.28
2011-03-30,42.13,42.13,42.13,42.13,000,40.31
2011-03-29,41.60,41.60,41.60,41.60,000,39.81
2011-03-28,41.37,41.37,41.37,41.37,000,39.59
2011-03-25,41.47,41.47,41.47,41.47,000,39.68
2011-03-24,41.61,41.61,41.61,41.61,000,39.82
2011-03-23,41.11,41.11,41.11,41.11,000,39.34
2011-03-22,41.06,41.06,41.06,41.06,000,39.29
2011-03-21,41.09,41.09,41.09,41.09,000,39.32
2011-03-18,40.31,40.31,40.31,40.31,000,38.57
2011-03-17,39.98,39.98,39.98,39.98,000,38.26
2011-03-16,39.22,39.22,39.22,39.22,000,37.53
2011-03-15,39.86,39.86,39.86,39.86,000,38.14
2011-03-14,40.73,40.73,40.73,40.73,000,38.97
2011-03-11,40.99,40.99,40.99,40.99,000,39.22
2011-03-10,41.02,41.02,41.02,41.02,000,39.25
2011-03-09,41.84,41.84,41.84,41.84,000,40.04
2011-03-08,41.85,41.85,41.85,41.85,000,40.05
2011-03-07,41.71,41.71,41.71,41.71,000,39.91
2011-03-04,42.12,42.12,42.12,42.12,000,40.30
2011-03-03,42.28,42.28,42.28,42.28,000,40.46
2011-03-02,41.75,41.75,41.75,41.75,000,39.95
2011-03-01,41.65,41.65,41.65,41.65,000,39.85
2011-02-28,41.91,41.91,41.91,41.91,000,40.10
2011-02-25,41.53,41.53,41.53,41.53,000,39.74
2011-02-24,41.00,41.00,41.00,41.00,000,39.23
2011-02-23,41.12,41.12,41.12,41.12,000,39.35
2011-02-22,41.23,41.23,41.23,41.23,000,39.45
2011-02-18,42.19,42.19,42.19,42.19,000,40.37
2011-02-17,42.01,42.01,42.01,42.01,000,40.20
2011-02-16,41.80,41.80,41.80,41.80,000,40.00
2011-02-15,41.44,41.44,41.44,41.44,000,39.65
2011-02-14,41.40,41.40,41.40,41.40,000,39.62
2011-02-11,41.24,41.24,41.24,41.24,000,39.46
2011-02-10,41.11,41.11,41.11,41.11,000,39.34
2011-02-09,41.48,41.48,41.48,41.48,000,39.69
2011-02-08,41.62,41.62,41.62,41.62,000,39.83
2011-02-07,41.49,41.49,41.49,41.49,000,39.70
2011-02-04,41.31,41.31,41.31,41.31,000,39.53
2011-02-03,41.37,41.37,41.37,41.37,000,39.59
2011-02-02,41.62,41.62,41.62,41.62,000,39.83
2011-02-01,41.61,41.61,41.61,41.61,000,39.82
2011-01-31,40.86,40.86,40.86,40.86,000,39.10
2011-01-28,40.74,40.74,40.74,40.74,000,38.98
2011-01-27,41.46,41.46,41.46,41.46,000,39.67
2011-01-26,41.44,41.44,41.44,41.44,000,39.65
2011-01-25,41.13,41.13,41.13,41.13,000,39.36
