Date,Open,High,Low,Close,Volume,Adj Close
2013-02-08,14.07,14.07,14.07,14.07,000,13.84
2013-02-07,13.99,13.99,13.99,13.99,000,13.77
2013-02-06,14.00,14.00,14.00,14.00,000,13.78
2013-02-05,14.01,14.01,14.01,14.01,000,13.79
2013-02-04,13.85,13.85,13.85,13.85,000,13.63
2013-02-01,14.03,14.03,14.03,14.03,000,13.81
2013-01-31,13.87,13.87,13.87,13.87,000,13.65
2013-01-30,13.91,13.91,13.91,13.91,000,13.69
2013-01-29,13.97,13.97,13.97,13.97,000,13.75
2013-01-28,13.90,13.90,13.90,13.90,000,13.68
2013-01-25,13.94,13.94,13.94,13.94,000,13.72
2013-01-24,13.86,13.86,13.86,13.86,000,13.64
2013-01-23,13.88,13.88,13.88,13.88,000,13.66
2013-01-22,13.87,13.87,13.87,13.87,000,13.65
2013-01-18,13.82,13.82,13.82,13.82,000,13.60
2013-01-17,13.77,13.77,13.77,13.77,000,13.55
2013-01-16,13.68,13.68,13.68,13.68,000,13.46
2013-01-15,13.68,13.68,13.68,13.68,000,13.46
2013-01-14,13.66,13.66,13.66,13.66,000,13.44
2013-01-11,13.72,13.72,13.72,13.72,000,13.50
2013-01-10,13.72,13.72,13.72,13.72,000,13.50
2013-01-09,13.62,13.62,13.62,13.62,000,13.40
2013-01-08,13.57,13.57,13.57,13.57,000,13.35
2013-01-07,13.63,13.63,13.63,13.63,000,13.41
2013-01-04,13.68,13.68,13.68,13.68,000,13.46
2013-01-03,13.60,13.60,13.60,13.60,000,13.38
2013-01-02,13.63,13.63,13.63,13.63,000,13.41
2012-12-31,13.33,13.33,13.33,13.33,000,13.12
2012-12-28,13.09,13.09,13.09,13.09,000,12.88
2012-12-27,13.23,13.23,13.23,13.23,000,13.02
2012-12-26,13.24,13.24,13.24,13.24,000,13.03
2012-12-24,13.31,13.31,13.31,13.31,000,13.10
